,Name,Result,Description,id
625,722WeaponCode,"__Result = ""---"";
Workflow.DTO.Models.Program prog = __Product.Programs.FirstOrDefault(p => p.GetInsuranceTypeCode() == ""346"" || p.GetInsuranceTypeCode() == ""345"");
if (prog != null)
{
	Workflow.DTO.Models.InsuranceObject insObj = prog.InsuranceObjects.FirstOrDefault(io => io.GetInsuranceObjectTypeName() == ""Об’єкт страхування"");
	if (insObj != null && insObj.Object != null)
	{
		Workflow.DTO.Models.EntityAttribute attr = insObj.Object.EntityAttributes.FirstOrDefault(ea => ea.GetAttributeCaption() == ""Код зброї"");
		if (attr != null)
		{
			__Result = attr.Value.ToString();
		}
	}
}
",,625
626,722WeaponSerialNumber,"__Result = ""---"";
Workflow.DTO.Models.Program prog = __Product.Programs.FirstOrDefault(p => p.GetInsuranceTypeCode() == ""346"" || p.GetInsuranceTypeCode() == ""345"");
if (prog != null)
{
	Workflow.DTO.Models.InsuranceObject insObj = prog.InsuranceObjects.FirstOrDefault(io => io.GetInsuranceObjectTypeName() == ""Об’єкт страхування"");
	if (insObj != null && insObj.Object != null)
	{
		Workflow.DTO.Models.EntityAttribute attr = insObj.Object.EntityAttributes.FirstOrDefault(ea => ea.GetAttributeCaption() == ""Серійний номер зброї"");
		if (attr != null)
		{
			__Result = attr.Value.ToString();
		}
	}
}
",,626
627,722WeaponModel,"__Result = ""---"";
Workflow.DTO.Models.Program prog = __Product.Programs.FirstOrDefault(p => p.GetInsuranceTypeCode() == ""346"" || p.GetInsuranceTypeCode() == ""345"");
if (prog != null)
{
	Workflow.DTO.Models.InsuranceObject insObj = prog.InsuranceObjects.FirstOrDefault(io => io.GetInsuranceObjectTypeName() == ""Об’єкт страхування"");
	if (insObj != null && insObj.Object != null)
	{
		Workflow.DTO.Models.EntityAttribute attr = insObj.Object.EntityAttributes.FirstOrDefault(ea => ea.GetAttributeCaption() == ""Модель зброї"");
		if (attr != null)
		{
			__Result = attr.Value.ToString();
		}
	}
}
",,627
628,722WeaponManufacturer,"__Result = ""---"";
Workflow.DTO.Models.Program prog = __Product.Programs.FirstOrDefault(p => p.GetInsuranceTypeCode() == ""346"" || p.GetInsuranceTypeCode() == ""345"");
if (prog != null)
{
	Workflow.DTO.Models.InsuranceObject insObj = prog.InsuranceObjects.FirstOrDefault(io => io.GetInsuranceObjectTypeName() == ""Об’єкт страхування"");
	if (insObj != null && insObj.Object != null)
	{
		Workflow.DTO.Models.EntityAttribute attr = insObj.Object.EntityAttributes.FirstOrDefault(ea => ea.GetAttributeCaption() == ""Виробник зброї"");
		if (attr != null)
		{
			__Result = attr.Value.ToString();
		}
	}
}
",,628
629,345Letter,"__Result = ""Вітаємо!<br/>Ви щойно придбали договір страхування. Дякуємо за Ваш вибір.<br/>Договір у вкладенні.<br/>ДІЇ ПРИ НАСТАННІ СТРАХОВОГО ВИПАДКУ:<br/>1. Повідомте в страхову компанію протягом 24 годин та слідуйте наданим інструкціям: <br/>067 170 73 37<br/>050 170 73 37<br/>093 170 73 37;<br/>2. Привезіть виріб до сервісного центру або регіонального магазину Ібіс;<br/>3. Очікуйте результати діагностики від сервісного центру;<br/>4. Після ремонту забирайте свій виріб або отримуйте компенсацію.<br/>Із найкращими побажаннями,<br/>НАСК \""ОРАНТА\"""";
",,629
630,345LetterSubject,"__Result = ""Супроводжувальний лист клієнту до е-поліса \""Гарантія плюс\"" номер "" + __Product.PolisNumber;
",,630
631,SMS345,"__Result = ""Разовий ідентифікатор для підписання договору Гарантія плюс: {smscode}, посилання для оплати "" + __Context.GetSetting(""PaymentURL"") + __InsuranceApplication.id.ToString() + ""-"" + __InsuranceApplication.gid.ToString().Substring(0, __InsuranceApplication.gid.ToString().IndexOf(""-""));
",,631
632,722Letter,"__Result = ""Вітаємо!<br/>Ви щойно придбали договір страхування. Дякуємо за Ваш вибір.<br/>Договір у вкладенні.<br/>ДІЇ ПРИ НАСТАННІ СТРАХОВОГО ВИПАДКУ:<br/>1. Повідомте в страхову компанію протягом 24 годин та слідуйте наданим інструкціям: <br/>067 170 73 37<br/>050 170 73 37<br/>093 170 73 37;<br/>2. Привезіть виріб до сервісного центру або регіонального магазину Ібіс;<br/>3. Очікуйте результати діагностики від сервісного центру;<br/>4. Після ремонту забирайте свій виріб або отримуйте компенсацію.<br/>Із найкращими побажаннями,<br/>НАСК \""ОРАНТА\"""";
",,632
633,722LetterSubject,"__Result = ""Супроводжувальний лист клієнту до е-поліса \""Максимальний захист\"" номер "" + __Product.PolisNumber;
",,633
634,SMS722,"__Result = ""Разовий ідентифікатор для підписання договору Максимальний захист: {smscode}, посилання для оплати "" + __Context.GetSetting(""PaymentURL"") + __InsuranceApplication.id.ToString() + ""-"" + __InsuranceApplication.gid.ToString().Substring(0, __InsuranceApplication.gid.ToString().IndexOf(""-""));
",,634
635,AgentEmail,"__Result = ""---"";
if (__Product.Programs[0].Commissions != null)
{
	Workflow.DTO.Models.Commission agentCommission = __Product.Programs[0].Commissions.FirstOrDefault(c => c.GetCommissionTypeName() == ""Агент"");
	if (agentCommission != null)
	{
		Workflow.DTO.Models.Agent agent = __Context.GetAgent(agentCommission.AgentGID);
		if (agent != null && (agent.AgentChannels == null || !agent.AgentChannels.Any(ac => ac.Code == ""11"" || ac.Code == ""21"" || ac.Code == ""31"" || ac.Code == ""32"")))
		{
			if (agentCommission != null && agentCommission.Agent != null && agentCommission.Agent.Email != null)
			{
				__Result = agentCommission.Agent.Email;
			}
		}
	}
}
",,635
636,AgentPhoneNumber,"__Result = ""---"";
if (__Product.Programs[0].Commissions != null)
{
	Workflow.DTO.Models.Commission agentCommission = __Product.Programs[0].Commissions.FirstOrDefault(c => c.GetCommissionTypeName() == ""Агент"");
	if (agentCommission != null)
	{
		Workflow.DTO.Models.Agent agent = __Context.GetAgent(agentCommission.AgentGID);
		if (agent != null && (agent.AgentChannels == null || !agent.AgentChannels.Any(ac => ac.Code == ""11"" || ac.Code == ""21"" || ac.Code == ""31"" || ac.Code == ""32"")))
		{
			if (agentCommission != null && agentCommission.Agent != null)
			{
				if (agentCommission.Agent.IsJuridicalPerson && !agentCommission.Agent.IsPerson)
				{
					__Result = agentCommission.Agent.PhoneNumber;
				}
				else
				{
									__Result = agentCommission.Agent.MobilePhoneNumber;
				}
			}
		}
	}
}
",,636
637,AgentBirthdate,"__Result = ""---"";
if (__Product.Programs[0].Commissions != null)
{
	Workflow.DTO.Models.Commission agentCommission = __Product.Programs[0].Commissions.FirstOrDefault(c => c.GetCommissionTypeName() == ""Агент"");
	if (agentCommission != null)
	{
		Workflow.DTO.Models.Agent agent = __Context.GetAgent(agentCommission.AgentGID);
		if (agent != null && (agent.AgentChannels == null || !agent.AgentChannels.Any(ac => ac.Code == ""11"" || ac.Code == ""21"" || ac.Code == ""31"" || ac.Code == ""32"")))
		{
			if (agentCommission != null && agentCommission.Agent != null && agentCommission.Agent.Birthdate != null)
			{
				__Result = agentCommission.Agent.Birthdate.Value.ToShortDateString();
			}
		}
	}
}
",,637
638,AgentINN,"__Result = ""---"";
if (__Product.Programs[0].Commissions != null)
{
	Workflow.DTO.Models.Commission agentCommission = __Product.Programs[0].Commissions.FirstOrDefault(c => c.GetCommissionTypeName() == ""Агент"");
	if (agentCommission != null)
	{
		Workflow.DTO.Models.Agent agent = __Context.GetAgent(agentCommission.AgentGID);
		if (agent != null && (agent.AgentChannels == null || !agent.AgentChannels.Any(ac => ac.Code == ""11"" || ac.Code == ""21"" || ac.Code == ""31"" || ac.Code == ""32"")))
		{
			if (agentCommission != null && agentCommission.Agent != null)
			{
				__Result = agentCommission.Agent.IdentificationCodeEDRPOU;
			}
		}
	}
}
",,638
639,AgentActualAddress,"__Result = ""---"";
if (__Product.Programs[0].Commissions != null)
{
	Workflow.DTO.Models.Commission agentCommission = __Product.Programs[0].Commissions.FirstOrDefault(c => c.GetCommissionTypeName() == ""Агент"");
	if (agentCommission != null)
	{
		Workflow.DTO.Models.Agent agent = __Context.GetAgent(agentCommission.AgentGID);
		if (agent != null && (agent.AgentChannels == null || !agent.AgentChannels.Any(ac => ac.Code == ""11"" || ac.Code == ""21"" || ac.Code == ""31"" || ac.Code == ""32"")))
		{
			if (agentCommission != null && agentCommission.Agent != null && agentCommission.Agent.PostActualAddressObject != null)
			{
				__Result = agentCommission.Agent.PostActualAddressObject.GetFullAddress();
			}
		}
	}
}
",,639
640,AgentAddress,"__Result = ""---"";
if (__Product.Programs[0].Commissions != null)
{
	Workflow.DTO.Models.Commission agentCommission = __Product.Programs[0].Commissions.FirstOrDefault(c => c.GetCommissionTypeName() == ""Агент"");
	if (agentCommission != null)
	{
		Workflow.DTO.Models.Agent agent = __Context.GetAgent(agentCommission.AgentGID);
		if (agent != null && (agent.AgentChannels == null || !agent.AgentChannels.Any(ac => ac.Code == ""11"" || ac.Code == ""21"" || ac.Code == ""31"" || ac.Code == ""32"")))
		{
			if (agentCommission != null && agentCommission.Agent != null && agentCommission.Agent.PostAddressObject != null)
			{
				__Result = agentCommission.Agent.PostAddressObject.GetFullAddress();
			}
		}
	}
}
",,640
641,AgentFullName,"__Result = ""---"";
if (__Product.Programs[0].Commissions != null)
{
	Workflow.DTO.Models.Commission agentCommission = __Product.Programs[0].Commissions.FirstOrDefault(c => c.GetCommissionTypeName() == ""Агент"");
	if (agentCommission != null)
	{
		Workflow.DTO.Models.Agent agent = __Context.GetAgent(agentCommission.AgentGID);
		if (agent != null && (agent.AgentChannels == null || !agent.AgentChannels.Any(ac => ac.Code == ""11"" || ac.Code == ""21"" || ac.Code == ""31"" || ac.Code == ""32"")))
		{
			if (agentCommission.Agent.IsJuridicalPerson && !agentCommission.Agent.IsPerson)
			{
				__Result = agentCommission.Agent.FullName;
			}
			else
			{
							__Result = agentCommission.Agent.Lastname + "" "" + agentCommission.Agent.Firstname + "" "" + agentCommission.Agent.Secondname;
			}
		}
	}
}
",,641
642,NewInsuredAddress,"__Result = """";
Workflow.DTO.Models.InsuranceObject insuranceObject = __Product.Programs[0].InsuranceObjects.FirstOrDefault(io => io.GetInsuranceObjectTypeName() == ""Об’єкт страхування"" && io.GetObjectTypeName() == ""Фізичні особи"");
if (insuranceObject != null)
{
	Workflow.DTO.Models.Face insuredFace = (Workflow.DTO.Models.Face)insuranceObject.Object;
	if (insuredFace != null && insuredFace.PostAddressObject != null)
	{
		__Result = insuredFace.PostAddressObject.GetFullAddress();
	}
}
",,642
643,475Franshise,"__Result = ""---"";
Workflow.DTO.Models.Program program = __Product.Programs.FirstOrDefault(p => p.GetInsuranceTypeCode() == ""475"" || p.GetInsuranceTypeCode() == ""470"");
if (program != null)
{
	Workflow.DTO.Models.InsuranceObject insuranceObject = program.InsuranceObjects.FirstOrDefault(i => i.GetObjectTypeName() == ""Фізичні особи"" && i.Object != null && i.Covers != null);
	if (insuranceObject != null)
	{
		Workflow.DTO.Models.Cover cover = insuranceObject.Covers.FirstOrDefault(c => c.GetRiskName() == ""Інші ризики"" && c.Franchises != null);
		if (cover != null)
		{
			Workflow.DTO.Models.Franchise franchise = cover.Franchises.FirstOrDefault(f => f.GetFranchiseTypeName() == ""Франшиза універсальна"");
			if (franchise != null)
			{
				if (franchise.GetFranchiseValueCaption() != null && !string.IsNullOrEmpty(franchise.GetFranchiseValueCaption().ToString()))
				{
					__Result = franchise.GetFranchiseValueCaption().ToString();
				}
			}
		}
	}
}
",,643
644,InsuranceClassName,"__Result = """";
if (__Product.Programs.Count() > 0)
{
	__Result = __Product.Programs[0].GetInsuranceClassName();
}
",,644
645,InsuranceClass,"__Result = """";
if (__Product.Programs.Count() > 0)
{
	__Result = __Product.Programs[0].GetInsuranceClassCode();
}
",,645
646,BusinessLineName,"__Result = """";
if (__Product.Programs.Count() > 0)
{
	__Result = __Product.Programs[0].GetBusinessLineName();
}
",,646
647,BusinessLineCode,"__Result = """";
if (__Product.Programs.Count() > 0)
{
	__Result = __Product.Programs[0].GetBusinessLineCode();
}
",,647
648,DirectorNameGenitive,"__Result = ""---"";
Workflow.DTO.Models.Branch direction = __Context.GetDirectionBranch(__Product.BranchGID);
if (direction != null)
{
	Workflow.DTO.Models.Agent director = __Context.GetBranchDirector(direction.gid);
	if (director != null)
	{
		Workflow.DTO.Models.Face directorFace = (Workflow.DTO.Models.Face)__Context.GetObject(director.gid);
		if (directorFace != null)
		{
			__Result = directorFace.GenitiveName;
		}
	}
}
",,648
649,DirectorPosition,"__Result = ""---"";
Workflow.DTO.Models.Branch direction = __Context.GetDirectionBranch(__Product.BranchGID);
if (direction != null)
{
	Workflow.DTO.Models.Agent director = __Context.GetBranchDirector(direction.gid);
	if (director != null)
	{
		Workflow.DTO.Models.Face directorFace = (Workflow.DTO.Models.Face)__Context.GetObject(director.gid);
		if (directorFace != null)
		{
			__Result = directorFace.Post;
		}
	}
}
",,649
650,DirectorPositionGenitive,"__Result = ""---"";
Workflow.DTO.Models.Branch direction = __Context.GetDirectionBranch(__Product.BranchGID);
if (direction != null)
{
	Workflow.DTO.Models.Agent director = __Context.GetBranchDirector(direction.gid);
	if (director != null)
	{
		Workflow.DTO.Models.Face directorFace = (Workflow.DTO.Models.Face)__Context.GetObject(director.gid);
		if (directorFace != null)
		{
			__Result = directorFace.GenitivePost;
		}
	}
}
",,650
651,721LetterSubject,"__Result = ""Договір страхування \""Калібр\"" номер "" + __Product.PolisNumber;
",,651
652,721Letter,"__Result = ""Вітаємо!<br/>Ви щойно придбали договір страхування. Дякуємо за Ваш вибір.<br/>Договір у вкладенні.<br/>Із найкращими побажаннями,<br/> НАСК \""ОРАНТА\"""";
",,652
